year_week_iso,reporting_country,num_doses_recv,num_doses_exported,first_dose,first_dose_refused,second_dose,unknown_dose,target_group,vaccine
03/01/2022,MX,7925,3220,6434,60,727,8,1_Age60+,SPU
03/01/2022,MX,4020,1264,8710,1,675,6,1_Age60+,SPUL
03/01/2022,MX,9790,7350,8246,24,286,59,1_Age60+,SRCVB
03/01/2022,MX,4676,695,7612,76,495,87,1_Age60+,WUCNBG
03/01/2022,MX,8365,2893,6975,29,776,99,1_Age60+,CNBG
03/01/2022,MX,364,3863,7726,73,98,65,1_Age60+,UNK
03/01/2022,MX,5284,3935,5459,72,56,74,1_Age60+,ZFUZ
04/01/2022,PN,5398,8016,447,51,603,68,ALL,AZ
04/01/2022,PN,5513,4981,2864,8,362,35,ALL,BECNBG
04/01/2022,PN,1834,2685,9989,75,974,0,ALL,BHACOV
04/01/2022,PN,8583,1276,3508,46,521,70,ALL,CHU
04/01/2022,PN,1499,4956,1826,19,646,65,ALL,COM
04/01/2022,PN,3105,8798,3080,3,515,28,ALL,CVAC
04/01/2022,PN,517,191,316,72,765,21,ALL,JANSS
04/01/2022,PN,6404,8995,5405,43,550,59,ALL,HAYATVAC
04/01/2022,PN,406,735,6903,38,869,15,ALL,MOD
04/01/2022,PN,2631,6495,6780,10,846,14,ALL,NVX
04/01/2022,PN,4553,6847,2931,41,450,7,ALL,NVXD
04/01/2022,PN,2411,5988,4806,37,468,95,ALL,QAZVAQ
04/01/2022,PN,2528,5957,3473,4,699,72,ALL,SGSK
04/01/2022,PN,7216,1174,7457,76,70,9,ALL,SIICOV
04/01/2022,PN,9404,2295,5671,80,456,98,ALL,SIN
04/01/2022,PN,6876,3033,1476,44,324,93,ALL,SPU
04/01/2022,PN,2756,3010,5554,61,503,28,ALL,SPUL
04/01/2022,PN,966,7914,5117,59,451,55,ALL,SRCVB
04/01/2022,PN,8890,6865,2124,15,341,63,ALL,WUCNBG
04/01/2022,PN,968,883,3967,94,630,43,ALL,CNBG
04/01/2022,PN,555,1079,4134,42,979,58,ALL,UNK
04/01/2022,PN,4393,7860,927,15,968,80,ALL,ZFUZ
04/01/2022,PN,7105,3686,5988,81,243,67,Age<18,AZ
04/01/2022,PN,8079,5556,5118,38,735,3,Age<18,BECNBG
04/01/2022,PN,7059,6597,8079,19,810,7,Age<18,BHACOV
04/01/2022,PN,2318,1735,4802,60,63,93,Age<18,CHU
04/01/2022,PN,8708,5623,2390,66,806,91,Age<18,COM
04/01/2022,PN,9443,408,2202,30,96,2,Age<18,CVAC
04/01/2022,PN,706,3501,3282,68,257,71,Age<18,JANSS
04/01/2022,PN,7097,7131,6535,67,354,73,Age<18,HAYATVAC
04/01/2022,PN,9958,9013,3368,8,168,97,Age<18,MOD
04/01/2022,PN,4118,8195,457,48,578,75,Age<18,NVX
04/01/2022,PN,8859,7114,9714,83,302,66,Age<18,NVXD
04/01/2022,PN,3517,884,7900,95,626,11,Age<18,QAZVAQ
04/01/2022,PN,3704,4336,2376,95,591,39,Age<18,SGSK
04/01/2022,PN,2705,2158,8500,67,582,38,Age<18,SIICOV
04/01/2022,PN,7944,3186,7779,28,145,58,Age<18,SIN
04/01/2022,PN,2724,7528,9991,81,797,17,Age<18,SPU
04/01/2022,PN,5973,3480,3824,47,571,29,Age<18,SPUL
04/01/2022,PN,6607,9584,8020,54,277,37,Age<18,SRCVB
04/01/2022,PN,2997,7421,2970,83,935,30,Age<18,WUCNBG
04/01/2022,PN,6149,652,4055,50,755,2,Age<18,CNBG
04/01/2022,PN,7400,3034,9127,47,50,69,Age<18,UNK
04/01/2022,PN,22,134,1822,29,343,52,Age<18,ZFUZ
04/01/2022,PN,960,8139,761,84,916,22,HCW,AZ
04/01/2022,PN,989,8171,8357,63,417,70,HCW,BECNBG
04/01/2022,PN,9679,769,9722,14,104,88,HCW,BHACOV
04/01/2022,PN,9647,9437,7143,81,372,34,HCW,CHU
04/01/2022,PN,9641,9896,1452,24,357,89,HCW,COM
04/01/2022,PN,9622,3053,7849,17,642,44,HCW,CVAC
04/01/2022,PN,9380,8457,8955,93,176,35,HCW,JANSS
04/01/2022,PN,9961,3709,903,100,974,87,HCW,HAYATVAC
04/01/2022,PN,3018,9326,1854,100,785,57,HCW,MOD
04/01/2022,PN,2505,3552,8038,79,904,58,HCW,NVX
04/01/2022,PN,4290,6433,4145,71,529,53,HCW,NVXD
04/01/2022,PN,5180,385,7714,86,610,77,HCW,QAZVAQ
04/01/2022,PN,7805,4800,8216,41,460,34,HCW,SGSK
04/01/2022,PN,8745,1157,4961,99,383,56,HCW,SIICOV
04/01/2022,PN,4516,3050,6602,11,285,77,HCW,SIN
04/01/2022,PN,1999,248,5863,70,278,6,HCW,SPU
04/01/2022,PN,3106,8492,9589,92,285,65,HCW,SPUL
04/01/2022,PN,8960,2488,6618,19,242,57,HCW,SRCVB
04/01/2022,PN,559,1849,7888,30,365,50,HCW,WUCNBG
04/01/2022,PN,7958,2745,1434,33,286,68,HCW,CNBG
04/01/2022,PN,8020,6570,6330,16,296,21,HCW,UNK
04/01/2022,PN,5175,4543,7165,60,32,91,HCW,ZFUZ
04/01/2022,PN,2957,1279,6231,58,11,6,LTCF,AZ
04/01/2022,PN,6884,6414,5949,32,682,45,LTCF,BECNBG
04/01/2022,PN,3755,5352,5438,65,487,83,LTCF,BHACOV
04/01/2022,PN,4239,4577,454,49,878,38,LTCF,CHU
04/01/2022,PN,4899,8353,5560,16,514,14,LTCF,COM
04/01/2022,PN,1677,8931,7361,41,457,49,LTCF,CVAC
04/01/2022,PN,4547,1508,559,6,753,52,LTCF,JANSS
04/01/2022,PN,895,562,6969,45,180,76,LTCF,HAYATVAC
04/01/2022,PN,2552,4844,7165,55,669,8,LTCF,MOD
04/01/2022,PN,6659,7681,5285,52,249,27,LTCF,NVX
04/01/2022,PN,4424,7091,8276,63,287,75,LTCF,NVXD
04/01/2022,PN,7002,414,5894,34,472,43,LTCF,QAZVAQ
04/01/2022,PN,7207,6013,9588,82,666,5,LTCF,SGSK
04/01/2022,PN,390,8129,3425,19,523,84,LTCF,SIICOV
04/01/2022,PN,3859,8347,8909,40,291,74,LTCF,SIN
04/01/2022,PN,3938,7839,4837,7,730,55,LTCF,SPU
04/01/2022,PN,170,7291,294,63,599,69,LTCF,SPUL
04/01/2022,PN,7951,5951,8205,27,118,18,LTCF,SRCVB
04/01/2022,PN,3290,8731,5596,76,891,38,LTCF,WUCNBG
04/01/2022,PN,6401,1400,4281,76,596,79,LTCF,CNBG
04/01/2022,PN,360,9892,9713,96,697,94,LTCF,UNK
04/01/2022,PN,4999,7691,7458,49,853,34,LTCF,ZFUZ
04/01/2022,PN,171,6973,2808,6,1,44,Age0_4,AZ
04/01/2022,PN,9354,5978,1802,74,399,95,Age0_4,BECNBG
04/01/2022,PN,6070,9471,7091,74,909,26,Age0_4,BHACOV
04/01/2022,PN,351,1538,2194,5,539,15,Age0_4,CHU
04/01/2022,PN,8657,1474,4526,42,905,17,Age0_4,COM
04/01/2022,PN,5469,8439,9033,42,667,23,Age0_4,CVAC
04/01/2022,PN,5918,4932,3849,71,226,51,Age0_4,JANSS
04/01/2022,PN,3789,3160,7386,37,324,6,Age0_4,HAYATVAC
04/01/2022,PN,4198,5654,5252,4,126,54,Age0_4,MOD
04/01/2022,PN,616,6403,1805,13,167,5,Age0_4,NVX
04/01/2022,PN,1072,1952,5089,83,991,94,Age0_4,NVXD
04/01/2022,PN,5873,5262,9126,76,689,43,Age0_4,QAZVAQ
04/01/2022,PN,3186,5168,4157,56,285,6,Age0_4,SGSK
04/01/2022,PN,1154,4094,6974,98,631,49,Age0_4,SIICOV
04/01/2022,PN,5950,1421,3576,99,23,69,Age0_4,SIN
04/01/2022,PN,9494,2719,8918,8,181,49,Age0_4,SPU
04/01/2022,PN,30,7478,3213,95,356,0,Age0_4,SPUL
04/01/2022,PN,2933,5091,2183,96,771,1,Age0_4,SRCVB
04/01/2022,PN,6345,7758,4721,1,421,50,Age0_4,WUCNBG
04/01/2022,PN,404,3603,9911,29,18,21,Age0_4,CNBG
04/01/2022,PN,1348,4249,5052,67,718,94,Age0_4,UNK
04/01/2022,PN,8270,8494,7583,22,174,0,Age0_4,ZFUZ
04/01/2022,PN,4596,8580,8602,67,121,36,Age5_9,AZ
04/01/2022,PN,8377,834,8758,22,857,87,Age5_9,BECNBG
04/01/2022,PN,4200,112,5898,61,260,92,Age5_9,BHACOV
04/01/2022,PN,9514,4797,1755,79,212,41,Age5_9,CHU
04/01/2022,PN,8950,9050,1083,16,302,3,Age5_9,COM
04/01/2022,PN,7882,800,7071,63,765,66,Age5_9,CVAC
04/01/2022,PN,8576,3556,3659,6,865,49,Age5_9,JANSS
04/01/2022,PN,7220,3880,5903,88,443,6,Age5_9,HAYATVAC
04/01/2022,PN,7024,5572,4073,25,896,97,Age5_9,MOD
04/01/2022,PN,8759,4777,3598,29,861,0,Age5_9,NVX
04/01/2022,PN,6166,9978,6995,65,183,10,Age5_9,NVXD
04/01/2022,PN,7040,5856,8799,67,522,81,Age5_9,QAZVAQ
04/01/2022,PN,2144,5914,1608,24,354,86,Age5_9,SGSK
04/01/2022,PN,4215,7229,4837,53,135,3,Age5_9,SIICOV
04/01/2022,PN,5974,176,9619,70,358,85,Age5_9,SIN
04/01/2022,PN,8037,7876,4028,81,248,91,Age5_9,SPU
04/01/2022,PN,6199,923,3550,96,797,9,Age5_9,SPUL
04/01/2022,PN,7870,5602,3664,44,421,68,Age5_9,SRCVB
04/01/2022,PN,8302,8015,8009,1,317,55,Age5_9,WUCNBG
04/01/2022,PN,3527,5808,4328,92,790,87,Age5_9,CNBG
04/01/2022,PN,9605,778,1560,94,189,100,Age5_9,UNK
04/01/2022,PN,8623,3389,5341,29,843,24,Age5_9,ZFUZ
04/01/2022,PN,8863,9961,1000,62,582,30,Age10_14,AZ
04/01/2022,PN,7650,8403,669,72,794,63,Age10_14,BECNBG
04/01/2022,PN,8080,609,6251,40,265,82,Age10_14,BHACOV
04/01/2022,PN,9726,3088,953,12,998,19,Age10_14,CHU
04/01/2022,PN,9926,2103,4569,28,129,97,Age10_14,COM
04/01/2022,PN,2280,2556,8967,42,76,15,Age10_14,CVAC
04/01/2022,PN,4714,5835,3722,70,857,58,Age10_14,JANSS
04/01/2022,PN,1349,8955,9111,94,394,55,Age10_14,HAYATVAC
04/01/2022,PN,7488,6982,1768,56,271,84,Age10_14,MOD
04/01/2022,PN,1988,7865,4270,44,193,98,Age10_14,NVX
04/01/2022,PN,1934,193,5283,28,337,38,Age10_14,NVXD
04/01/2022,PN,1501,9416,7265,19,55,82,Age10_14,QAZVAQ
04/01/2022,PN,513,9293,7186,60,753,69,Age10_14,SGSK
04/01/2022,PN,8658,4398,1233,80,204,73,Age10_14,SIICOV
04/01/2022,PN,2420,3416,5780,17,553,17,Age10_14,SIN
04/01/2022,PN,289,2789,8120,37,379,34,Age10_14,SPU
04/01/2022,PN,2519,1426,7692,73,958,52,Age10_14,SPUL
04/01/2022,PN,1123,5336,1013,71,391,26,Age10_14,SRCVB
04/01/2022,PN,1069,230,4094,67,950,77,Age10_14,WUCNBG
04/01/2022,PN,4623,9826,7231,23,211,90,Age10_14,CNBG
04/01/2022,PN,7899,7069,7922,21,301,27,Age10_14,UNK
04/01/2022,PN,561,773,3643,41,21,43,Age10_14,ZFUZ
04/01/2022,PN,4448,5604,3332,52,400,48,Age15_17,AZ
04/01/2022,PN,2505,2598,1524,64,545,86,Age15_17,BECNBG
04/01/2022,PN,4694,2261,9039,55,947,70,Age15_17,BHACOV
04/01/2022,PN,4858,9022,8500,78,953,11,Age15_17,CHU
04/01/2022,PN,7555,2003,1386,1,756,49,Age15_17,COM
04/01/2022,PN,9701,4974,4921,37,15,10,Age15_17,CVAC
04/01/2022,PN,1073,6260,1319,1,314,55,Age15_17,JANSS
04/01/2022,PN,6774,5439,1221,90,563,65,Age15_17,HAYATVAC
04/01/2022,PN,9280,439,8408,82,807,56,Age15_17,MOD
04/01/2022,PN,9989,4070,1642,100,190,34,Age15_17,NVX
04/01/2022,PN,8794,4687,3206,90,736,96,Age15_17,NVXD
04/01/2022,PN,4047,6817,52,11,877,84,Age15_17,QAZVAQ
04/01/2022,PN,8402,5830,7269,82,315,53,Age15_17,SGSK
04/01/2022,PN,1911,4200,5106,45,919,45,Age15_17,SIICOV
04/01/2022,PN,81,908,8351,6,451,22,Age15_17,SIN
04/01/2022,PN,7317,415,6708,50,601,3,Age15_17,SPU
04/01/2022,PN,4304,514,9198,49,990,49,Age15_17,SPUL
04/01/2022,PN,1123,5227,9711,59,576,22,Age15_17,SRCVB
04/01/2022,PN,6856,3475,1761,21,394,43,Age15_17,WUCNBG
04/01/2022,PN,4482,9180,5884,77,857,77,Age15_17,CNBG
04/01/2022,PN,9968,842,3475,52,80,39,Age15_17,UNK
04/01/2022,PN,5838,8566,575,34,553,88,Age15_17,ZFUZ
04/01/2022,PN,4336,416,7213,44,935,20,Age18_24,AZ
04/01/2022,PN,7007,484,1727,36,343,34,Age18_24,BECNBG
04/01/2022,PN,4390,2396,2714,50,464,12,Age18_24,BHACOV
04/01/2022,PN,5813,9800,2185,92,689,94,Age18_24,CHU
04/01/2022,PN,6758,4139,9371,59,360,64,Age18_24,COM
04/01/2022,PN,5280,5141,4143,68,208,0,Age18_24,CVAC
04/01/2022,PN,222,1074,5979,41,854,59,Age18_24,JANSS
04/01/2022,PN,1134,8033,4288,29,231,43,Age18_24,HAYATVAC
04/01/2022,PN,479,690,6152,45,288,3,Age18_24,MOD
04/01/2022,PN,1545,3177,4205,22,790,7,Age18_24,NVX
04/01/2022,PN,882,5302,9509,44,644,26,Age18_24,NVXD
04/01/2022,PN,2644,4132,295,62,385,43,Age18_24,QAZVAQ
04/01/2022,PN,3052,4963,1968,27,480,95,Age18_24,SGSK
04/01/2022,PN,8656,8604,8264,3,607,3,Age18_24,SIICOV
04/01/2022,PN,981,3806,7424,49,999,89,Age18_24,SIN
04/01/2022,PN,1100,1896,9046,25,767,89,Age18_24,SPU
04/01/2022,PN,342,1032,2319,15,380,9,Age18_24,SPUL
04/01/2022,PN,9827,304,4012,23,930,97,Age18_24,SRCVB
04/01/2022,PN,8841,8839,5568,97,174,2,Age18_24,WUCNBG
04/01/2022,PN,5508,127,2286,73,972,81,Age18_24,CNBG
04/01/2022,PN,7639,6547,5610,70,102,46,Age18_24,UNK
04/01/2022,PN,5529,3882,4450,3,275,76,Age18_24,ZFUZ
04/01/2022,PN,6034,8714,6710,23,863,78,Age25_49,AZ
04/01/2022,PN,3223,5517,7316,8,911,53,Age25_49,BECNBG
04/01/2022,PN,494,4614,2794,8,513,47,Age25_49,BHACOV
04/01/2022,PN,7571,4447,5411,69,951,48,Age25_49,CHU
04/01/2022,PN,6566,8486,2361,40,477,93,Age25_49,COM
04/01/2022,PN,2382,6293,6679,58,923,25,Age25_49,CVAC
04/01/2022,PN,8194,7245,7104,56,176,21,Age25_49,JANSS
04/01/2022,PN,3830,1555,1202,27,17,62,Age25_49,HAYATVAC
04/01/2022,PN,6089,9824,5282,21,218,42,Age25_49,MOD
04/01/2022,PN,2810,9638,2708,63,177,5,Age25_49,NVX
04/01/2022,PN,2364,9080,7202,32,149,84,Age25_49,NVXD
04/01/2022,PN,1238,2674,2503,51,22,82,Age25_49,QAZVAQ
04/01/2022,PN,5415,3489,9104,77,436,46,Age25_49,SGSK
04/01/2022,PN,9875,8679,5008,44,654,44,Age25_49,SIICOV
04/01/2022,PN,5195,4971,6917,42,462,100,Age25_49,SIN
04/01/2022,PN,3702,5533,69,49,67,78,Age25_49,SPU
04/01/2022,PN,4244,2163,1981,96,386,43,Age25_49,SPUL
04/01/2022,PN,202,5090,4342,91,158,67,Age25_49,SRCVB
04/01/2022,PN,5030,2681,7269,54,153,30,Age25_49,WUCNBG
04/01/2022,PN,7599,3617,5063,77,732,80,Age25_49,CNBG
04/01/2022,PN,7485,1559,6495,24,40,28,Age25_49,UNK
04/01/2022,PN,9312,8864,9125,56,168,30,Age25_49,ZFUZ
04/01/2022,PN,1303,1943,824,20,763,14,Age50_59,AZ
04/01/2022,PN,1718,5739,9586,5,354,22,Age50_59,BECNBG
04/01/2022,PN,7917,7438,5552,87,993,90,Age50_59,BHACOV
04/01/2022,PN,7187,1804,8301,14,131,66,Age50_59,CHU
04/01/2022,PN,3685,629,4178,34,574,55,Age50_59,COM
04/01/2022,PN,5903,2114,5304,70,52,99,Age50_59,CVAC
04/01/2022,PN,7456,9029,4376,89,805,30,Age50_59,JANSS
04/01/2022,PN,6033,9399,9577,40,757,62,Age50_59,HAYATVAC
04/01/2022,PN,7540,9832,1392,15,940,83,Age50_59,MOD
04/01/2022,PN,9075,5789,7076,43,189,23,Age50_59,NVX
04/01/2022,PN,4600,4940,5587,49,388,56,Age50_59,NVXD
04/01/2022,PN,9309,9791,349,57,999,77,Age50_59,QAZVAQ
04/01/2022,PN,3485,10,9725,16,474,67,Age50_59,SGSK
04/01/2022,PN,8154,5941,9466,70,935,0,Age50_59,SIICOV
04/01/2022,PN,8335,9352,101,13,776,71,Age50_59,SIN
04/01/2022,PN,8243,7137,9494,78,332,87,Age50_59,SPU
04/01/2022,PN,5234,975,6516,88,903,3,Age50_59,SPUL
04/01/2022,PN,7537,8967,9787,30,27,36,Age50_59,SRCVB
04/01/2022,PN,1168,6576,3852,93,106,82,Age50_59,WUCNBG
04/01/2022,PN,8528,1979,2780,66,113,85,Age50_59,CNBG
04/01/2022,PN,5627,3919,6971,50,256,18,Age50_59,UNK
04/01/2022,PN,7964,3246,6386,63,672,85,Age50_59,ZFUZ
04/01/2022,PN,6127,5526,2795,26,273,7,Age60_69,AZ
04/01/2022,PN,6548,1584,2367,39,694,39,Age60_69,BECNBG
04/01/2022,PN,7763,4918,3165,75,981,60,Age60_69,BHACOV
04/01/2022,PN,320,9292,7627,8,668,38,Age60_69,CHU
04/01/2022,PN,6998,1349,9303,16,948,86,Age60_69,COM
04/01/2022,PN,1565,3633,2371,56,747,44,Age60_69,CVAC
04/01/2022,PN,8748,9421,268,31,926,43,Age60_69,JANSS
04/01/2022,PN,4895,3551,1473,32,905,40,Age60_69,HAYATVAC
04/01/2022,PN,5526,4273,2351,42,987,65,Age60_69,MOD
04/01/2022,PN,5061,7734,4545,30,164,55,Age60_69,NVX
04/01/2022,PN,2883,984,4306,29,809,11,Age60_69,NVXD
04/01/2022,PN,8949,1189,9616,76,632,30,Age60_69,QAZVAQ
04/01/2022,PN,3543,914,3437,32,789,97,Age60_69,SGSK
04/01/2022,PN,5659,3332,6213,57,970,29,Age60_69,SIICOV
04/01/2022,PN,7400,1005,5324,22,417,8,Age60_69,SIN
04/01/2022,PN,9295,6800,9525,33,820,31,Age60_69,SPU
04/01/2022,PN,4316,487,1890,73,328,37,Age60_69,SPUL
04/01/2022,PN,7038,5055,4957,16,162,60,Age60_69,SRCVB
04/01/2022,PN,607,3479,1858,52,914,12,Age60_69,WUCNBG
04/01/2022,PN,6921,4570,5519,43,824,59,Age60_69,CNBG
04/01/2022,PN,8198,2119,2846,84,115,86,Age60_69,UNK
04/01/2022,PN,6365,7637,5594,41,377,36,Age60_69,ZFUZ
04/01/2022,PN,7163,1847,7879,86,820,53,Age70_79,AZ
04/01/2022,PN,2684,6848,6029,9,751,69,Age70_79,BECNBG
04/01/2022,PN,5024,7557,1312,69,913,83,Age70_79,BHACOV
04/01/2022,PN,8241,6699,5312,86,324,16,Age70_79,CHU
04/01/2022,PN,9250,9254,6360,79,785,36,Age70_79,COM
04/01/2022,PN,3161,6199,9461,51,244,28,Age70_79,CVAC
04/01/2022,PN,1420,6748,7806,19,358,60,Age70_79,JANSS
04/01/2022,PN,4351,5388,2687,30,343,7,Age70_79,HAYATVAC
04/01/2022,PN,6554,6080,6416,41,882,11,Age70_79,MOD
04/01/2022,PN,2643,9097,4049,81,495,84,Age70_79,NVX
04/01/2022,PN,6329,651,1592,84,560,6,Age70_79,NVXD
04/01/2022,PN,8,9908,377,80,608,73,Age70_79,QAZVAQ
04/01/2022,PN,8929,2261,6044,86,828,23,Age70_79,SGSK
04/01/2022,PN,4461,3114,1512,25,398,17,Age70_79,SIICOV
04/01/2022,PN,3697,4493,2647,16,803,29,Age70_79,SIN
04/01/2022,PN,4217,1048,2517,21,912,94,Age70_79,SPU
04/01/2022,PN,1288,5624,7849,5,209,16,Age70_79,SPUL
04/01/2022,PN,5033,7809,2334,9,482,84,Age70_79,SRCVB
04/01/2022,PN,893,5705,3811,31,222,48,Age70_79,WUCNBG
04/01/2022,PN,795,7081,4397,65,53,40,Age70_79,CNBG
04/01/2022,PN,4635,4616,2471,48,77,92,Age70_79,UNK
04/01/2022,PN,3910,916,5850,31,161,74,Age70_79,ZFUZ
04/01/2022,PN,1182,7654,7087,41,376,93,Age80+,AZ
04/01/2022,PN,9694,8819,5590,94,368,78,Age80+,BECNBG
04/01/2022,PN,2850,2327,6443,90,527,8,Age80+,BHACOV
04/01/2022,PN,3201,3324,1625,86,934,60,Age80+,CHU
04/01/2022,PN,4015,152,2342,29,482,34,Age80+,COM
04/01/2022,PN,7235,9822,6803,98,356,33,Age80+,CVAC
04/01/2022,PN,5051,3689,6452,98,164,8,Age80+,JANSS
04/01/2022,PN,9714,7739,8305,51,710,57,Age80+,HAYATVAC
04/01/2022,PN,8315,3347,2080,29,17,80,Age80+,MOD
04/01/2022,PN,7948,9941,8892,29,958,58,Age80+,NVX
04/01/2022,PN,7974,2766,5672,19,192,71,Age80+,NVXD
04/01/2022,PN,9608,7367,2770,100,572,11,Age80+,QAZVAQ
04/01/2022,PN,735,9936,8679,67,529,44,Age80+,SGSK
04/01/2022,PN,350,3902,9587,97,120,25,Age80+,SIICOV
04/01/2022,PN,2162,4094,6572,45,353,68,Age80+,SIN
04/01/2022,PN,3061,4307,7803,66,771,29,Age80+,SPU
04/01/2022,PN,9400,6898,7471,48,731,34,Age80+,SPUL
04/01/2022,PN,826,2395,9975,48,547,14,Age80+,SRCVB
04/01/2022,PN,4412,3471,7399,78,885,27,Age80+,WUCNBG
04/01/2022,PN,3458,7078,6473,35,434,99,Age80+,CNBG
04/01/2022,PN,6546,1486,9318,86,345,20,Age80+,UNK
04/01/2022,PN,5464,6382,3272,100,606,41,Age80+,ZFUZ
04/01/2022,PN,9766,2825,1333,86,852,46,AgeUnk,AZ
04/01/2022,PN,6753,5270,1348,13,893,21,AgeUnk,BECNBG
04/01/2022,PN,3125,5847,7357,19,324,13,AgeUnk,BHACOV
04/01/2022,PN,3701,2188,1086,46,185,25,AgeUnk,CHU
04/01/2022,PN,4300,7512,9046,9,992,68,AgeUnk,COM
04/01/2022,PN,4570,5721,5101,84,883,65,AgeUnk,CVAC
04/01/2022,PN,4991,5950,6669,56,726,20,AgeUnk,JANSS
04/01/2022,PN,8359,5821,8758,62,76,67,AgeUnk,HAYATVAC
04/01/2022,PN,5688,6920,3388,25,406,25,AgeUnk,MOD
04/01/2022,PN,6881,2584,2810,85,764,80,AgeUnk,NVX
04/01/2022,PN,3820,96,596,25,395,38,AgeUnk,NVXD
04/01/2022,PN,434,9122,9784,78,824,28,AgeUnk,QAZVAQ
04/01/2022,PN,6263,4544,8800,53,104,83,AgeUnk,SGSK
04/01/2022,PN,109,2657,4941,37,824,95,AgeUnk,SIICOV
04/01/2022,PN,629,8210,6101,47,675,69,AgeUnk,SIN
04/01/2022,PN,9241,284,7255,81,795,88,AgeUnk,SPU
04/01/2022,PN,3952,1520,430,85,374,27,AgeUnk,SPUL
04/01/2022,PN,1422,4557,7663,46,442,72,AgeUnk,SRCVB
04/01/2022,PN,8138,6481,121,27,314,46,AgeUnk,WUCNBG
04/01/2022,PN,2558,4714,1618,17,230,55,AgeUnk,CNBG
04/01/2022,PN,7828,8547,3280,38,114,25,AgeUnk,UNK
04/01/2022,PN,8768,6932,339,3,664,36,AgeUnk,ZFUZ
04/01/2022,PN,3689,9576,9943,62,883,61,1_Age<60,AZ
04/01/2022,PN,7840,9240,414,30,410,11,1_Age<60,BECNBG
04/01/2022,PN,4662,9215,950,48,871,41,1_Age<60,BHACOV
04/01/2022,PN,5271,8833,9557,59,73,16,1_Age<60,CHU
04/01/2022,PN,6925,4769,4140,47,322,78,1_Age<60,COM
04/01/2022,PN,5752,8360,8723,48,634,55,1_Age<60,CVAC
04/01/2022,PN,7610,3620,1078,28,739,2,1_Age<60,JANSS
04/01/2022,PN,3004,5742,7105,95,855,35,1_Age<60,HAYATVAC
04/01/2022,PN,3221,7120,7473,44,990,15,1_Age<60,MOD
04/01/2022,PN,2717,5012,5025,24,101,93,1_Age<60,NVX
04/01/2022,PN,3944,6055,5529,34,984,66,1_Age<60,NVXD
04/01/2022,PN,2207,5131,3608,70,211,40,1_Age<60,QAZVAQ
04/01/2022,PN,7304,4891,1651,71,403,42,1_Age<60,SGSK
04/01/2022,PN,8180,9326,4003,95,13,56,1_Age<60,SIICOV
04/01/2022,PN,1092,3096,1246,71,817,49,1_Age<60,SIN
04/01/2022,PN,6828,6972,1962,54,741,60,1_Age<60,SPU
04/01/2022,PN,3824,1951,2754,96,214,93,1_Age<60,SPUL
04/01/2022,PN,9411,1532,6993,91,12,59,1_Age<60,SRCVB
04/01/2022,PN,1051,4044,4251,30,907,8,1_Age<60,WUCNBG
04/01/2022,PN,7504,357,1531,30,853,10,1_Age<60,CNBG
04/01/2022,PN,3972,9056,2038,47,602,80,1_Age<60,UNK
04/01/2022,PN,1925,1450,825,1,939,59,1_Age<60,ZFUZ
04/01/2022,PN,7197,8839,8555,56,952,51,1_Age60+,AZ
04/01/2022,PN,3866,2207,1629,72,927,22,1_Age60+,BECNBG
04/01/2022,PN,7447,7617,2041,19,961,22,1_Age60+,BHACOV
04/01/2022,PN,2924,9333,8496,99,437,69,1_Age60+,CHU
04/01/2022,PN,9022,1269,1458,0,977,12,1_Age60+,COM
04/01/2022,PN,7920,769,9946,41,447,72,1_Age60+,CVAC
04/01/2022,PN,1142,5976,9463,2,21,43,1_Age60+,JANSS
04/01/2022,PN,4300,8506,481,5,970,57,1_Age60+,HAYATVAC
04/01/2022,PN,1260,6608,9353,25,638,31,1_Age60+,MOD
04/01/2022,PN,2074,9506,3609,84,289,49,1_Age60+,NVX
04/01/2022,PN,8410,3270,4776,99,191,94,1_Age60+,NVXD
04/01/2022,PN,512,7659,1595,11,21,9,1_Age60+,QAZVAQ
04/01/2022,PN,8163,9839,1308,94,463,69,1_Age60+,SGSK
04/01/2022,PN,9622,8027,412,76,696,12,1_Age60+,SIICOV
04/01/2022,PN,6351,5936,4005,10,731,90,1_Age60+,SIN
04/01/2022,PN,5204,7566,1425,12,942,83,1_Age60+,SPU
04/01/2022,PN,3386,5059,4956,69,77,85,1_Age60+,SPUL
04/01/2022,PN,2670,5782,3958,31,866,33,1_Age60+,SRCVB
04/01/2022,PN,2735,4060,2358,79,665,56,1_Age60+,WUCNBG
04/01/2022,PN,8859,7521,8575,0,339,38,1_Age60+,CNBG
04/01/2022,PN,3437,1018,2386,87,63,74,1_Age60+,UNK
04/01/2022,PN,8092,1681,4774,48,558,20,1_Age60+,ZFUZ
04/01/2022,GY,795,3,6886,27,847,17,ALL,AZ
04/01/2022,GY,970,6025,6072,92,316,73,ALL,BECNBG
04/01/2022,GY,2691,7533,4751,52,278,69,ALL,BHACOV
04/01/2022,GY,7324,5690,412,79,613,56,ALL,CHU
04/01/2022,GY,5673,1673,5075,5,937,53,ALL,COM
04/01/2022,GY,2888,2385,1354,5,148,21,ALL,CVAC
04/01/2022,GY,9071,3765,3180,12,313,56,ALL,JANSS
04/01/2022,GY,9117,3726,1501,78,607,55,ALL,HAYATVAC
04/01/2022,GY,3379,9437,7176,72,324,98,ALL,MOD
